"","X","x","y","ID","Entity","Year","Time","Age","Sex","Disposition","TotL_ft","TotL_cm","SVL_cm","Weight_lbs","Weight_kg","Easting","Northing","GeneralLocation","Method","Additional_ID","County","Designation","Observer","Sentinel","EggCount","SizeEstimate","Percent_Hidden","SnakeTemp","AirTemp","ShadeTemp","GroundTemp","PavementTemp","BurowFeature","Microhabitat","Comments","Behavior","GlobalID","Breeding","Sector_I","Sector_II","Scout_2","Scout_3","Scout_4","Scout_5","Scout_Association","Date","timestamp"
"177",383,-81.5551705271288,26.0781833994577,"BP01-22MAR23","COSWFL",2023,1039,"Adult","Male","A",10.6,323,283,24.3,11,444300,2884466,"Miller Canal, 86 Ave","Scout","PYBI-104","Collier","PSRP"," IB, IE, TB, BH","Jesse",NA,"",25,NA,NA,NA,NA,NA,"","south facing edge of logging tram","","Basking","{4C6813D4-8BCA-417B-B92B-0EB59B7BC77A}","","PSRP","North","","","","","direct",2023-03-22,"2023-03-22 1039"
"178",384,-81.5211365823421,26.0509769510598,"BP02-22MAR23","COSWFL",2023,1200,"Adult","Female","A",10.9,331,291,38.4,17.4,447687,2881435,"Faka Union Canal, 102 Ave","Scout","","Collier","PSRP","IB, IE, BH,  TB","Stuart",35,"",0,NA,NA,NA,NA,NA,"","","Found after third visit; Ferris was found here first but moved on","Basking","{7EA1D23A-05B8-477A-8511-70ABB29C560D}","YES","PSRP","South","","","","","direct",2023-03-22,"2023-03-22 1200"
"179",385,-81.6728952974479,26.0731727141207,"BP01-21NOV23","COSWFL",2023,1030,"Adult","Female","A",14.5,442,395,96.4,43.7,432524,2883960,"Winding Cypress","Scout","","Collier","Belle Meade"," IE, CW","Franko",59,"",25,NA,NA,NA,NA,NA,"","","","Courting/Mating","{152F538B-A289-439E-90FD-B2D34597EB5B}","","North","East","","","","","direct",2023-11-21,"2023-11-21 1030"
"180",387,-81.5492991949533,26.0583310242108,"BP01-28NOV23","COSWFL",2023,1200,"Adult","Female","A",16.1,492,436,139.5,63.3,444879,2882260,"98 Ave; E of Miller Canal","Scout","","Collier","PSRP"," IB, IE, CW","Badger",NA,"",NA,NA,NA,NA,NA,NA,"","","","Basking","{2047A051-D530-497B-86A7-AB1B4A222AFD}","YES","PSRP","South","","","","","",2023-11-28,"2023-11-28 1200"
"181",388,-81.6176459348287,26.0657707924563,"BP01-26DEC23","COSWFL",2023,1220,"Adult","Female","A",15.3,465,410,136.7,62,438046,2883115,"River Rouge","Scout","","Collier","Six L's Agricultural Buffer"," IE","Poochie",76,"",5,NA,NA,NA,NA,NA,"","","","","{3F42756A-203B-4013-8D28-17FEC7B13047}","YES","North","East","","","","","",2023-12-26,"2023-12-26 1220"
"182",389,-81.5203191694915,26.062171828179,"BP01-09JAN24","COSWFL",2024,1228,"Adult","Male","A",10.3,314,271,26.6,12.1,447777,2882675,"Faka Union Canal, 96 Ave","Scout","","Collier","PSRP","IB, IE, CW","Ferris",NA,"",NA,NA,NA,NA,NA,NA,"","","","Basking","{7DBBD6DB-4AFE-47D0-9EE5-E4C8718B8CF2}","YES","PSRP","South","","","","","",2024-01-09,"2024-01-09 1228"
"183",390,-81.5203329881322,26.0621818506794,"BP02-09JAN24","COSWFL",2024,1231,"Adult","Female","A",11.8,360,317,53.7,24.4,447777,2882675,"Faka Union Canal, 96 Ave","Scout","","Collier","PSRP","IB, IE, CW","Ferris",37,"",NA,NA,NA,NA,NA,NA,"","","","Basking","{F99D34FF-A08D-464A-A0AE-8F051E2D3203}","","PSRP","South","","","","","",2024-01-09,"2024-01-09 1231"
"184",391,-81.521460256964,26.0696020198521,"BP01-19JAN24","COSWFL",2019,1200,"Adult","Male","A",8.1,246,214,13.4,6.1,447675,2883495,"Fake Union Canal, 92 Ave","Scout","","Collier","PSRP","IB, IE, CW","Stuart",NA,"",NA,NA,NA,NA,NA,NA,"","","Method 2 - Heavy equipment","","{CFCE7312-243E-4E85-8FD8-CAD44747C2B4}","","PSRP","North","","","","","",2024-01-19,"2024-01-19 1200"
"185",392,-81.521460256964,26.0696020198521,"BP02-19JAN24","COSWFL",2024,1200,"Adult","Male","A",9.2,280,241,21.2,9.6,447675,2883495,"Fake Union Canal, 92 Ave","Scout","","Collier","PSRP","IB, IE, CW","Stuart",NA,"",NA,NA,NA,NA,NA,NA,"","","Method 2 - Heavy equipment","","{47FD5273-16F2-44C9-B890-4E1CCE7F1B91}","","PSRP","North","","","","","",2024-01-20,"2024-01-20 1200"
"186",393,-81.5214561571924,26.0695942259624,"BP03-19JAN24","COSWFL",2024,1200,"Adult","Female","A",14.6,445,390,105.3,47.8,447675,2883495,"Fake Union Canal, 92 Ave","Scout","","Collier","PSRP","IB, IE, CW","Stuart",70,"",NA,NA,NA,NA,NA,NA,"","","dug out from large debris pile with heavy equipment; scout had pinned location for multiple weeks prior","","{1A41817E-BB18-49C4-A1A9-38A74F16A7B8}","","PSRP","North","","","","","",2024-01-20,"2024-01-20 1200"
"187",394,-81.5214561334798,26.0695951895006,"BP04-19JAN24","COSWFL",2024,1200,"Adult","Male","A",9,275,238,20,9.1,447675,2883495,"Fake Union Canal, 92 Ave","Scout","","Collier","PSRP","IB, IE, CW","Stuart",NA,"",NA,NA,NA,NA,NA,NA,"","","Method 2 - Heavy equipment","","{7BB4078E-4DD4-47AB-8862-DC5DF24696EB}","","PSRP","North","","","","","",2024-01-20,"2024-01-20 1200"
"188",395,-81.5214517471579,26.0695989580768,"BP05-19JAN24","COSWFL",2024,1200,"Adult","Female","A",14.8,451,400,111.7,50.7,447675,2883495,"Fake Union Canal, 92 Ave","Scout","","Collier","PSRP","IB, IE, CW","Stuart",66,"",NA,NA,NA,NA,NA,NA,"","","Method 2 - Heavy equipment; hypomelanism marker eyes","","{C7550146-F803-4622-83DB-DAC5BCA14D0F}","YES","PSRP","North","","","","","",2024-01-20,"2024-01-20 1200"
"189",396,-81.5158843038642,26.0419233419886,"BP02-23JAN24","COSWFL",2024,1200,"Adult","Female","A",13.6,415,375,92.1,41.8,447669,2883040,"98 Ave; E of Faka Union Canal","Scout","","Collier","PSRP"," IB, IE ","Abe",60,"",0,NA,NA,NA,NA,NA,"","","","Courting/Mating","{6716C358-D9EB-4A24-A174-AD868CC5B0DB}","YES","PSRP","South","","","","","",2024-01-23,"2024-01-23 1200"
"190",399,-81.6206759695968,26.1136125025039,"BP01-31JAN24","COSWFL",2024,1200,"Adult","Female","A",16,470,416,126.9,57.6,437768,2888415,"Belle Meade","Scout","","Collier","Belle Meade","IB, IE, CW","Timmy T",NA,"yes",30,NA,NA,NA,NA,NA,"","","","Courting/Mating","{A861C07F-55FC-4A8E-9B68-F13E28D749CD}","YES","North","East","","","","","direct",2024-02-01,"2024-02-01 1200"
"191",400,-81.6253291898213,26.050580794265,"BP01-08FEB24","COSWFL",2024,1200,"Adult","Female","A",16.2,495,437,119.8,54.3,437270,2881436,"E. Sentel","Scout","","Collier","Six L's Agricultural"," IB, IE, JoK, JuK","Ronin",64,"",25,NA,NA,NA,NA,NA,"","","","Courting/Mating","{9CC5C715-21AB-4690-8895-CF8B42174FD2}","YES","North","East","","","","","",2024-02-08,"2024-02-08 1200"
"192",401,-81.6683435758474,26.124076320611,"BP02-09FEB24","COSWFL",2024,1200,"Adult","Female","A",14.1,430,377,83.9,38,433009,2889597,"Willow Run Quarry / Belle Meade","Scout","","Collier","Belle Meade"," IB CW","Steve",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{36E8F3F2-FC05-4B7B-A5B7-174D236D24B2}","YES","North","East","","","","","direct",2024-02-09,"2024-02-09 1200"
"193",402,-81.6683438406288,26.1240764466936,"BP01-09FEB24","COSWFL",2024,1200,"Adult","Male","A",8.6,261,228,16.1,7.3,433009,2889597,"Willow Run Quarry / Belle Meade","Scout","","Collier","Belle Meade"," IB CW","Steve",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{A9E66244-4C67-4C53-99C9-4411AEE6D290}","","North","East","","","","","direct",2024-02-10,"2024-02-10 1200"
"194",403,-81.5843500233199,26.0260289940036,"BP01-12FEB24","COSWFL",2024,1200,"Adult","Female","A",15.4,470,417,116.8,53,441357,2878698,"Six L's Agricultural Buffer","Scout","","Collier","Six L's Agricultural Buffer"," IB, IE","Fenrir",NA,"",25,NA,NA,NA,NA,NA,"","","","Courting/Mating","{C9484EDB-403A-4D02-93CF-A302FDD0EFA9}","YES","North","East","","","","","",2024-02-12,"2024-02-12 1200"
"195",404,-81.4953396060843,26.0224805838936,"BP04-21FEB24","COSWFL",2024,1347,"Adult","Male","A",10.4,318,275,29,13.1,450262,2878268,"Merritt Blvd, 118 Ave","Scout","","Collier","PSRP"," IB, IE, CW, AlF","Hisstopher",NA,"",90,NA,NA,NA,NA,NA,"","","","","{307FEA63-6D6A-4123-B78A-21A781E55A22}","","PSRP","South","","","","","indirect",2024-02-21,"2024-02-21 1347"
"196",405,-81.4952197439854,26.0226597013648,"BP05-21FEB24","COSWFL",2024,1200,"Adult","Male","A",9.2,280,243,20.9,9.5,450250,2878344,"Merritt Blvd, 118 Ave","Scout","","Collier","PSRP","IB, IE, CW, AlF","Hisstopher",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{41D856B3-B1D9-4C85-9CBD-1E39DEAAC259}","","PSRP","South","","","","","indirect",2024-02-21,"2024-02-21 1200"
"197",406,-81.4954611432172,26.0231610410499,"BP06-21FEB24","COSWFL",2024,1200,"Adult","Female","A",14.1,431,376,87,39.5,450250,2878344,"Merritt Blvd, 118 Ave","Scout","","Collier","PSRP","IB, IE, CW, AlF","Hisstopher",39,"",NA,NA,NA,NA,NA,NA,"","","","","{CACD3691-71A7-4F77-8986-11200B3D0366}","YES","PSRP","South","","","","","direct",2024-02-21,"2024-02-21 1200"
"198",407,-81.4954611432134,26.023161040147,"BP07-21FEB24","COSWFL",2024,1200,"Adult","Male","A",10.9,333,291,36.6,16.7,450250,2878344,"Merritt Blvd, 118 Ave","Scout","","Collier","PSRP","IB, IE, CW, AlF","Hisstopher",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{E26059CD-966C-4329-9D9A-8B52435A6D23}","","PSRP","South","","","","","direct",2024-02-21,"2024-02-21 1200"
"199",408,-81.4955407966423,26.0232771092013,"BP10-21FEB24","COSWFL",2024,1200,"Adult","Male","A",10.4,317,276,27.1,12.3,450274,2878288,"Merritt Blvd, 118 Ave","Scout","","Collier","PSRP"," IB, IE, CW, AlF","Hisstopher",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{BC01A8B6-CC72-4360-8923-40FF0C5E01E4}","YES","PSRP","South","","","","","indirect",2024-02-21,"2024-02-21 1200"
"200",409,-81.5211664722191,25.9978271180377,"BP01-21FEB24","COSWFL",2024,1200,"Adult","Female","A",15.4,470,416,116.2,52.7,447666,2875548,"Faka Union Restoration; SW","Scout","","Collier","PSRP"," IB, IE, CW, AlF","George",68,"",NA,NA,NA,NA,NA,NA,"","","","","{BCF13983-CA41-4640-B993-0000A94252AF}","YES","PSRP","","","","","","direct",2024-02-22,"2024-02-22 1200"
"201",410,-81.5211664722191,25.9978271180377,"BP02-21FEB24","COSWFL",2024,1200,"Adult","Male","A",11.4,348,312,30.9,14,447666,2875548,"Faka Union Restoration; SW","Scout","","Collier","PSRP","IB,IE,CW,AIF","George",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{35E2206D-6E2D-4967-A062-234C9CE4A5C5}","YES","PSRP","","","","","","direct",2024-02-22,"2024-02-22 1200"
"202",411,-81.5211664722191,25.9978271180377,"BP03-21FEB24","COSWFL",2019,1200,"Adult","Male","A",11.8,361,315,40.3,18.3,447666,2875548,"Faka Union Restoration; SW","Scout","","Collier","PSRP","IB,IE,CW,AIF","George",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{88409061-DBA8-41FB-9118-94DBE0732ECC}","YES","PSRP","","","","","","direct",2024-02-22,"2024-02-22 1200"
"203",412,-81.4954611432134,26.023161040147,"BP08-21FEB24","COSWFL",2024,1200,"Adult","Male","A",12.1,370,323,39.9,18.1,450250,2878344,"Merritt Blvd, 118 Ave","Scout","","Collier","PSRP","IB, IE, CW, AlF","Hisstopher",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{59F46565-C554-493D-840A-6504939AEC56}","","PSRP","South","","","","","direct",2024-02-22,"2024-02-22 1200"
"204",413,-81.4954611432134,26.023161040147,"BP09-21FEB24","COSWFL",2024,1200,"Adult","Male","A",10.6,324,280,28.2,12.8,450250,2878344,"Merritt Blvd, 118 Ave","Scout","","Collier","PSRP","IB, IE, CW, AlF","Harriet",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{B21A58A5-65F4-4DD6-9748-F0E578F075F8}","","PSRP","South","","","","","direct",2024-02-22,"2024-02-22 1200"
"205",418,-81.5202253646647,26.0164285427111,"BP01-06MAR24","COSWFL",2024,1220,"Adult","Male","A",11.2,340,295,37.4,17,447768,2877610,"Faka Union Canal, 118 / 120 Ave","Scout","","Collier","PSRP"," IB, IE ","Vlad",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{78232423-68FE-4105-A17E-08B6AA71ECF8}","","PSRP","","","","","","",2024-03-06,"2024-03-06 1220"
"206",419,-81.5202253646647,26.0164285427111,"BP02-06MAR24","COSWFL",2024,1200,"Adult","Female","A",11.9,363,321,56.2,25.5,447768,2877610,"Faka Union Canal; 122 Ave","Scout","","Collier","PSRP"," IB, IE, CW","Vlad",39,"",NA,NA,NA,NA,NA,NA,"","","","","{CF4CF2F3-4104-486B-944A-2B0A830F5309}","YES","PSRP","","","","","","",2024-03-06,"2024-03-06 1200"
"207",421,-81.5177027988659,26.0486750826903,"BP01-11MAR24","COSWFL",2024,1200,"Adult","Male","A",9.2,280,244,17.4,7.9,448035,2881178,"Faka Union Restoration, 102 Ave /104 Ave.","Scout","","Collier","PSRP"," IB, IE, KF","Abe",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{3B41E0C0-91E1-4C2A-92E8-CC8A66AF790F}","","PSRP","","","","","","",2024-03-11,"2024-03-11 1200"
"208",422,-81.5177027988659,26.0486750826903,"BP02-11MAR24","COSWFL",2024,1200,"Adult","Female","A",11.4,347,315,43.6,19.8,448035,2881178,"Faka  Union Restoration, 102 / 104 Ave","Scout","","Collier","PSRP"," IB, IE, KF","Abe",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{3CA400A8-D12F-4838-B87D-6CFB3DF6F044}","","PSRP","","","","","","direct",2024-03-11,"2024-03-11 1200"
"209",423,-81.5154257379914,26.0534356675076,"BP03-11MAR24","COSWFL",2024,1200,"Adult","Female","A",15.5,471,429,123.4,56,448244,2881654,"Fake Union Restoration, 100 / 102 Ave","Scout","","Collier","PSRP"," IB, IE, KF","Dion",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{3C501D0C-7420-4631-ABEB-951E26064DEE}","","PSRP","","","","","","direct",2024-03-11,"2024-03-11 1200"
"210",424,-81.5187777947192,26.0527527801289,"BP04-11MAR24","COSWFL",2024,1200,"Adult","Female","A",12.3,375,328,54.9,24.9,447930,2881630,"Faka Union Restoration, 100 / 102 Ave","Scout","","Collier","PSRP"," IB IE KF","Denis",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{0C24D5F3-BA29-4CF8-8101-01A2879F70A9}","","PSRP","","","","","","direct",2024-03-11,"2024-03-11 1200"
"211",425,-81.5187777947192,26.0527527801289,"BP05-11MAR24","COSWFL",2024,1200,"Adult","Male","A",11,336,292,28.2,12.8,447930,2881630,"Faka Union Restoration, 100 / 102 Ave","Scout","","Collier","PSRP"," IB IE KF","Denis",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{503383B6-7EB5-4E4B-A356-3D68532743D8}","","PSRP","","","","","","direct",2024-03-11,"2024-03-11 1200"
"212",426,-81.6347449588111,26.0609464779552,"BP01-12MAR24","COSWFL",2024,1200,"Adult","Female","A",15,457,404,97.7,44.3,436333,2882589,"Wiggins","Scout","","Collier","Six L's Agricultural"," ","Ronin",57,"",NA,NA,NA,NA,NA,NA,"","","","Courting/Mating","{4A543E04-1B71-4F18-AE81-7090026EF9B6}","YES","","","","","","","",2024-03-12,"2024-03-12 1200"
"213",427,-81.519705423835,26.0670125988254,"BP01-20MAR24","COSWFL",2024,1200,"Adult","Female","A",10.5,320,275,36,16.3,447844,2883215,"Faka Union Restoration, 92 / 94 Ave","Scout","","Collier","PSRP"," IB CW KF AF","Stuart",21,"",NA,NA,NA,NA,NA,NA,"","","","","{899C5692-E369-4E6F-A791-C7A1B190C388}","YES","PSRP","","","","","","",2024-03-20,"2024-03-20 1200"
"214",428,-81.5101438860174,26.0521870839192,"BP01-10DEC24","COSWFL",2024,1325,"Adult","Female","A",13.8,421,411,116.3,52.73,448792,2881561,"Desoto Blvd, 102 Ave","Scout","","Collier",""," IB, IE, KaK, JE","Lincoln",NA,"",NA,NA,NA,NA,NA,NA,"","","stub tail, found in close association with Lincoln","Courting/Mating","{FE944306-36DD-429C-8BFC-464FD34BFC63}","YES","","","","","","","",2024-12-10,"2024-12-10 1325"
"215",429,-81.6706030804848,26.0511342382742,"BP03-11DEC24","COSWFL",2024,1212,"Adult","Female","A",15.2,462,412,131,59.47,432743,2881527,"Winding Cypress","Scout","","Collier",""," IB, IE, KaK, JE","Franko",NA,"",NA,NA,NA,NA,NA,NA,"","Hammock ","","Courting/Mating","{D92FB99C-14A5-41F7-A67F-604EFA9F8537}","YES","","","","","","","",2024-12-12,"2024-12-12 1212"
"216",430,-81.4801451291837,26.0283005727686,"BP01-18DEC24","COSWFL",2024,1153,"Adult","Male","A",10.5,320,279,35.2,16,451796,2878891,"Patterson Blvd, 116th Ave","Scout","Rooster","Collier",""," IB, IE, JE","Connor",NA,"",NA,NA,NA,NA,NA,NA,"","","Scout is connor","","{B35A1A01-BCCB-4952-B883-736F62635F1B}","","","","","","","","direct",2024-12-19,"2024-12-19 1153"
"217",431,-81.4444929942722,26.0591719262576,"BP02-18DEC24","COSWFL",2024,1430,"Adult","Female","A",13.7,419,370,79.3,36,455374,2882301,"Seven Mile Prairie","Scout","","Collier",""," IB, IE, JE","Abe",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{6D78C12C-F08F-4991-9C4C-1F6959BBD6B4}","","","","","","","","direct",2024-12-19,"2024-12-19 1430"
"218",432,-81.5549052630272,26.030685728916,"BP01-19DEC24","COSWFL",2024,1053,"Adult","Female","A",14.6,445,390,98.4,44.6,444298,2879198,"Miller Canal; 108 Ave","Scout","","Collier","","IB, KF, JE","Skinny Pete",NA,"",NA,NA,NA,NA,NA,NA,"","","Scout is skinny pete","","{BDB1A2AD-A6F6-4308-9934-C05C79241B44}","","","","","","","","",2024-12-20,"2024-12-20 1053"
"219",433,-81.5132547071525,26.1009044818226,"BP02-19DEC24","COSWFL",2024,1245,"Adult","Female","A",NA,NA,450,133.7,60.6,448522,2886951,"East of Faka Union Restoration; 74th Ave","Scout","","Collier","","IB, KF, JE","Dion",NA,"Y",NA,NA,NA,NA,NA,NA,"","","","","{6893C9A0-CEF8-4DD0-97EB-4C1E4251054A}","","","","","","","","direct",2024-12-20,"2024-12-20 1245"
"220",434,-81.5946682136877,26.0120078817731,"BP01-20DEC24","COSWFL",2024,945,"Adult","Female","A",16.4,500,445,153.4,69.56,440320,2877150,"Six L's Agricultural Buffer","Scout","","Collier",""," IB, JE","Nice",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{13CE0613-E859-467A-AF23-63DF48A53303}","","","","","","","","direct",2024-12-21,"2024-12-21 0945"
"221",435,-81.5122440512653,25.9936126421857,"BP01-02JAN25","COSWFL",2025,1200,"Adult","Female","A",13.5,411,364,74.9,34,448557,2875078,"Desoto Blvd, 132 Ave","Scout","","Collier",""," IB, IE, KF","Pacino",NA,"",10,NA,NA,NA,NA,NA,"","","","Basking","{6187366F-F34D-4F53-AC9A-8C55042E587B}","YES","PSRP","South","","","","","",2025-01-02,"2025-01-02 1200"
"222",436,-81.5191457235258,26.0441330921179,"BP02-02JAN25","COSWFL",2025,1200,"Adult","Male","A",10.8,328,287,32.4,14.7,447889,2880675,"Faka Union, 106 Ave","Scout","","Collier",""," IB, IE, KF","George",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{315AAFF5-99BA-405B-B0C8-0E80BD5EF945}","","","","","","","","",2025-01-02,"2025-01-02 1200"
"223",437,-81.5192625189485,26.0441761483244,"BP03-02JAN25","COSWFL",2025,1218,"Adult","Female","A",15.4,468,418,126,57.2,447877,2880680,"Faka Union Restoration, 106 Ave","Scout","","Collier",""," IB, IE, KF","George",NA,"",85,NA,NA,NA,NA,NA,"","","","Coiled","{EB293C3B-C887-444B-9E28-AE9A5A445C99}","","PSRP","South","","","","","direct",2025-01-02,"2025-01-02 1218"
"224",438,-81.5506249453443,25.9901644007186,"BP01-08JAN25","COSWFL",2025,1213,"Adult","Female","A",14.1,430,384,79,35.8,444722,2874715,"South of Miller Canal","Scout","","Collier",""," IB, IE, KaK, JE","Thor",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{14382125-E486-454B-9D65-D57A50663095}","YES","","South","","","","","",2025-01-09,"2025-01-09 1213"
"225",439,-81.6882767905484,26.070364393345,"BP01-09JAN25","COSWFL",2025,1425,"Adult","Male","A",11.2,341,300,38.05,17.27,430988,2883665,"Marco Raw Water","Scout","PYBI-114","Collier",""," IB, IE, KaK, JE","KJ",NA,"",NA,NA,NA,NA,NA,NA,"","","Escaping to burrow ","","{6CAB5DD1-88F5-4C33-BF05-4800006FDCA3}","","","","","","","","",2025-01-09,"2025-01-09 1425"
"226",440,-81.485212584459,26.0329992644967,"BP02-27JAN25","COSWFL",2025,1625,"Adult","Female","A",14.3,435,385,98,44.4,451277,2879419,"","Scout","","Collier",""," IB, IE, KaK, JE","Connor",NA,"",NA,NA,NA,NA,NA,NA,"","","","Courting/Mating","{B8977E45-3B86-4F0B-B788-CB3DBD46DD97}","","PSRP","South","","","","","direct",2025-01-28,"2025-01-28 1625"
"227",441,-81.5179338676387,26.0509037808232,"BP02-28JAN25","COSWFL",2025,1544,"Adult","Female","A",14,428,378,86.4,39.2,448013,2881417,"E of Faka Union Restoration, 102 Ave","Scout","","Collier",""," IB, IE, KaK, JE","Lincoln",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{74CF0E19-B828-43C2-A695-82653C3E654C}","","PSRP","","","","","","",2025-01-28,"2025-01-28 1544"
"228",442,-81.5165614809407,26.0693937350277,"BP01-28JAN25","COSWFL",2025,1305,"Adult","Female","A",13.9,423,373,91.2,41.38,448158,2883470,"","Scout","","Collier",""," IB, IE, KaK, JE","Walter",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{571A003F-FDBD-4C4F-AEBD-98D862AFEE0B}","","PSRP","","","","","","",2025-01-29,"2025-01-29 1305"
"229",443,-81.5875195488851,26.0261227209461,"BP01-29JAN25","COSWFL",2025,1018,"Adult","Female","A",16.4,501,448,140.5,63.74,441040,2878711,"New Land","Scout","","Collier",""," IB, IE, JE","Ronin",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{41E58084-3457-45AE-9F95-66A7CC959F49}","","North","East","","","","","indirect",2025-01-30,"2025-01-30 1018"
"230",444,-81.6498167789258,26.0628584084381,"BP03-29JAN25","COSWFL",2025,1217,"Adult","Female","A",NA,NA,289,132.5,60.09,434827,2882809,"N of Greenway Rd","Scout","BP03-29JAN25","Collier",""," IB, IE, JE","Poochie",NA,"",NA,NA,NA,NA,NA,NA,"","","","Basking","{330D0C82-C5D6-4598-AA3B-D8D663E516A7}","","North","East","","","","","direct",2025-01-30,"2025-01-30 1217"
"231",445,-81.6891019933074,26.0675322079376,"BP04-29JAN25","COSWFL",2025,1320,"Adult","Male","A",10.5,321,280,31.2,14.14,430901,2883346,"Marco Raw Water","Scout","","Collier",""," IB, IE, JE","KJ",NA,"",NA,NA,NA,NA,NA,NA,"","","Scout is KJ","","{D1BAF50A-E82B-468E-9791-D1145A1D0817}","","North","East","","","","","direct",2025-01-30,"2025-01-30 1320"
"232",452,-81.6747818528723,26.0614509241103,"BP03-05FEB25","COSWFL",2025,1430,"Adult","Female","A",13.6,414,361,69.3,31.4,432331,2882671,"Winding Cypress","Scout","","Collier",""," IB, IE, KaK, JE","Franko",NA,"",NA,NA,NA,NA,NA,NA,"DILLO","","","","{F7659852-4ECC-4E2C-BD67-D6B1E46AA1D3}","","North","East","","","","","direct",2025-02-05,"2025-02-05 1430"
"233",453,-81.5226970444086,26.0423726567955,"BP01-07FEB25","COSWFL",2025,1310,"Adult","Female","A",14.24,434,385,114.7,52,447536,2880484,"W of Faka Union Restoration; 106 Ave","Scout","","Collier",""," IB, KF, JE","George",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{AA5D07AB-A1C8-417A-9A74-6D7305152151}","","","","","","","","direct",2025-02-08,"2025-02-08 1310"
"234",454,-81.5199984420299,26.0492040316906,"BP01-11FEB25","COSWFL",2025,1238,"Adult","Female","A",14.96,456,402,108.7,49.28,447790,2881196,"Faka Union Restoration; 104 Ave","Scout","","Collier",""," IB, IE, KaK, JE","Lincoln",NA,"",NA,NA,NA,NA,NA,NA,"","","Found under downed oak tree roots with lincoln and George","","{FB649F1A-22D2-4444-AF71-5CB4F27B6D30}","","","","","","","","direct",2025-02-12,"2025-02-12 1238"
"235",455,-81.5227398949282,26.0606684283104,"BP02-11FEB25","COSWFL",2025,1313,"Adult","Female","A",14.9,455,401,112.8,51.16,447554,2882494,"W of Faka Union Restoration; 96 Ave","Scout","","Collier",""," IB, IE, KaK, JE","Badger",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{ED21AD7B-5B96-4F86-93C5-1F9531E73F9C}","","","","","","","","direct",2025-02-12,"2025-02-12 1313"
"236",456,-81.5172692242016,26.0527282033601,"BP01-12FEB25","COSWFL",2025,1449,"Adult","Male","A",10.2,310,271,27,12.23,448088,2881618,"E of Faka Union Restoration; 102 Ave","Scout","","Collier",""," IB, IE, KaK, JE","Denis",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{3FBC73DA-6095-43A2-99CE-2DFE8BF79D33}","","PSRP","South","","","","","",2025-02-13,"2025-02-13 1449"
"237",457,-81.5171976037722,26.052583426904,"BP02-12FEB25","COSWFL",2025,1455,"Adult","Female","A",11.98,365,319,54.1,24.54,448089,2881616,"E of Faka Union Restoration; 102 Ave","Scout","","Collier",""," IB, IE, KaK, JE","Denis",37,"",NA,NA,NA,NA,NA,NA,"","","","","{1E30A7C5-7FCF-4731-BF1E-885C3F87CBD8}","","PSRP","South","","","","","direct",2025-02-13,"2025-02-13 1455"
"238",458,-81.6859363808154,26.0662177053065,"BP05-13FEB25","COSWFL",2025,1324,"Adult","Male","A",NA,NA,NA,51.8,23.49,431212,2883197,"Marco Raw Water","Scout","","Collier",""," IB, IE, KaK, JE","KJ",NA,"",NA,NA,NA,NA,NA,NA,"","","Scouts are KJ and Reggie","","{93993BAE-AB42-47B8-8FBE-5F3A9DCBB133}","","North","East","Reggie","","","","",2025-02-13,"2025-02-13 1324"
"239",459,-81.6859363808154,26.0662177053065,"BP06-13FEB25","COSWFL",2025,1324,"Adult","Female","A",10.2,311,274,29.8,13.51,431212,2883197,"Marco Raw Water","Scout","","Collier",""," IB, IE, KaK, JE","KJ",24,"",NA,NA,NA,NA,NA,NA,"","","Scouts are KJ and Reggie","","{F38EEF09-7E26-4BD5-B2C1-DE5DEBF15A53}","","North","East","Reggie","","","","",2025-02-13,"2025-02-13 1324"
